ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,DAYS_SINCE_LASTORDER,STATUS,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,Margen_Ganancia,Categoria_Ventas,Clasificacion_Compra,Estado_Pedido,NuevaColumna
10284,22,105.04,3,2310.88,21/08/2019,1759,Shipped,Planes,109,S24_1785,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,N 0106,Norway,Klaeboe,Jan,Small,0.0,Pequeña,Distante,Completado,2310.88
10297,32,126.93,6,4061.76,16/09/2019,1734,Shipped,Planes,109,S24_1785,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Dublin,2,Ireland,Cassidy,Dean,Medium,0.0,Pequeña,Distante,Completado,4061.76
10308,31,112.7,9,3493.7,15/10/2019,1706,Shipped,Planes,109,S24_1785,Mini Classics,9145554562,3758 North Pendale Street,White Plains,24067,USA,Frick,Steve,Medium,-1.3016210633038443e-16,Pequeña,Distante,Completado,3493.7000000000003
10316,25,114.89,1,2872.25,01/11/2019,1690,Shipped,Planes,109,S24_1785,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,Bennett,Helen,Small,0.0,Pequeña,Distante,Completado,2872.25
10328,47,87.54,14,4114.38,12/11/2019,1680,Shipped,Planes,109,S24_1785,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,Medium,0.0,Pequeña,Distante,Completado,4114.38
10339,21,50.65,7,1063.65,23/11/2019,1670,Shipped,Planes,109,S24_1785,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,Small,2.137673816041292e-16,Pequeña,Distante,Completado,1063.6499999999999
10353,28,71.73,2,2008.44,04/12/2019,1660,Shipped,Planes,109,S24_1785,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,97561,USA,Lewis,Dan,Small,0.0,Pequeña,Distante,Completado,2008.44
10374,46,94.1,3,4328.6,02/02/2020,1601,Shipped,Planes,109,S24_1785,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,South Brisbane,4101,Australia,Calaghan,Tony,Medium,2.1011290065446755e-16,Pequeña,Distante,Completado,4328.599999999999
10386,33,41.71,11,1376.43,01/03/2020,1574,Resolved,Planes,109,S24_1785,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,0.0,Pequeña,Distante,Completado,1376.43
10398,43,129.12,16,5552.16,30/03/2020,1546,Shipped,Planes,109,S24_1785,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,Medium,0.0,Mediana,Distante,Completado,5552.16
10401,38,96.29,5,3659.02,03/04/2020,1543,On Hold,Planes,109,S24_1785,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,94019,USA,Brown,William,Medium,-1.2428118755471796e-16,Pequeña,Distante,En Proceso,3659.0200000000004
10416,47,88.63,6,4165.61,10/05/2020,1507,Shipped,Planes,109,S24_1785,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,Moroni,Maurizio,Medium,0.0,Pequeña,Distante,Completado,4165.61
10101,45,31.2,3,1404.0,09/01/2018,2360,Shipped,Vintage Cars,33,S24_1937,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,60528,Germany,Keitel,Roland,Small,0.0,Pequeña,Distante,Completado,1404.0
10110,20,35.51,3,710.2,18/03/2018,2293,Shipped,Vintage Cars,33,S24_1937,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Small,1.6007721447707127e-16,Pequeña,Distante,Completado,710.1999999999999
10124,45,37.84,2,1702.8,21/05/2018,2230,Shipped,Vintage Cars,33,S24_1937,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,83030,USA,King,Sue,Small,-1.335292902532488e-16,Pequeña,Distante,Completado,1702.8000000000002
10149,36,33.19,7,1194.84,12/09/2018,2117,Shipped,Vintage Cars,33,S24_1937,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,Brisbane,94217,USA,Taylor,Sue,Small,0.0,Pequeña,Distante,Completado,1194.84
10173,31,31.53,9,977.43,05/11/2018,2064,Shipped,Vintage Cars,33,S24_1937,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,Small,-1.1631199955149323e-16,Pequeña,Distante,Completado,977.4300000000001
10182,39,36.84,6,1436.76,12/11/2018,2058,Shipped,Vintage Cars,33,S24_1937,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small,-1.5825445825554168e-16,Pequeña,Distante,Completado,1436.7600000000002
10193,26,29.21,10,759.46,21/11/2018,2050,Shipped,Vintage Cars,33,S24_1937,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Small,0.0,Pequeña,Distante,Completado,759.46
10205,32,37.17,5,1189.44,03/12/2018,2039,Shipped,Vintage Cars,33,S24_1937,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,0.0,Pequeña,Distante,Completado,1189.44
10214,20,34.19,3,683.8,26/01/2019,1986,Shipped,Vintage Cars,33,S24_1937,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,Small,0.0,Pequeña,Distante,Completado,683.8
10227,42,29.21,6,1226.82,02/03/2019,1952,Shipped,Vintage Cars,33,S24_1937,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Small,0.0,Pequeña,Distante,Completado,1226.82
10243,33,29.54,1,974.82,26/04/2019,1898,Shipped,Vintage Cars,33,S24_1937,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,51003,USA,Franco,Valarie,Small,1.1662341531935746e-16,Pequeña,Distante,Completado,974.8199999999999
10280,20,28.88,12,577.6,17/08/2019,1786,Shipped,Vintage Cars,33,S24_1937,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,Small,0.0,Pequeña,Distante,Completado,577.6
10288,29,38.17,1,1106.93,01/09/2019,1772,Shipped,Vintage Cars,33,S24_1937,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small,0.0,Pequeña,Distante,Completado,1106.93
10304,23,30.2,16,694.6,11/10/2019,1733,Shipped,Vintage Cars,33,S24_1937,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,Small,0.0,Pequeña,Distante,Completado,694.6
10312,39,29.54,13,1152.06,21/10/2019,1724,Shipped,Vintage Cars,33,S24_1937,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small,0.0,Pequeña,Distante,Completado,1152.06
10322,20,131.2,3,2624.0,04/11/2019,1711,Shipped,Vintage Cars,33,S24_1937,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,62005,USA,Young,Valarie,Small,0.0,Pequeña,Distante,Completado,2624.0
10332,45,81.91,6,3685.95,17/11/2019,1699,Shipped,Vintage Cars,33,S24_1937,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Medium,0.0,Pequeña,Distante,Completado,3685.95
10344,20,35.18,6,703.6,25/11/2019,1692,Shipped,Vintage Cars,33,S24_1937,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Marseille,13008,France,Lebihan,Laurence,Small,0.0,Pequeña,Distante,Completado,703.6
10356,48,202.5,5,9720.0,09/12/2019,1679,Shipped,Vintage Cars,33,S24_1937,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,75508,France,Da Cunha,Daniel,Large,0.0,Mediana,Distante,Completado,9720.0
10367,23,36.29,13,834.67,12/01/2020,1646,Resolved,Vintage Cars,33,S24_1937,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,90003,USA,Young,Julie,Small,0.0,Pequeña,Distante,Completado,834.67
10380,32,70.56,4,2257.92,16/02/2020,1612,Shipped,Vintage Cars,33,S24_1937,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,0.0,Pequeña,Distante,Completado,2257.92
10391,33,252.87,8,8344.71,09/03/2020,1591,Shipped,Vintage Cars,33,S24_1937,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Large,-2.1798114057239334e-16,Mediana,Distante,Completado,8344.710000000001
10409,61,29.54,1,1801.94,23/04/2020,1547,Shipped,Vintage Cars,33,S24_1937,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small,0.0,Pequeña,Distante,Completado,1801.94
10420,45,26.88,1,1209.6,29/05/2020,1512,In Process,Vintage Cars,33,S24_1937,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Small,0.0,Pequeña,Distante,En Proceso,1209.6
10107,38,83.03,7,3155.14,24/02/2018,2338,Shipped,Motorcycles,76,S24_2000,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Medium,0.0,Pequeña,Distante,Completado,3155.14
10120,34,83.79,5,2848.86,29/04/2018,2275,Shipped,Motorcycles,76,S24_2000,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Small,0.0,Pequeña,Distante,Completado,2848.86
10134,43,83.03,7,3570.29,01/07/2018,2213,Shipped,Motorcycles,76,S24_2000,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,75508,France,Da Cunha,Daniel,Medium,0.0,Pequeña,Distante,Completado,3570.29
10145,47,83.03,11,3902.41,25/08/2018,2159,Shipped,Motorcycles,76,S24_2000,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,90003,USA,Young,Julie,Medium,0.0,Pequeña,Distante,Completado,3902.41
10158,22,67.03,1,1474.66,10/10/2018,2114,Shipped,Motorcycles,76,S24_2000,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,Small,0.0,Pequeña,Distante,Completado,1474.66
10168,29,75.41,6,2186.89,28/10/2018,2097,Shipped,Motorcycles,76,S24_2000,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,Hirano,Juri,Small,0.0,Pequeña,Distante,Completado,2186.89
10180,28,68.55,14,1919.4,11/11/2018,2084,Shipped,Motorcycles,76,S24_2000,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Lille,59000,France,Rance,Martine,Small,1.1846080829594252e-16,Pequeña,Distante,Completado,1919.3999999999999
10188,40,91.4,6,3656.0,18/11/2018,2078,Shipped,Motorcycles,76,S24_2000,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Medium,0.0,Pequeña,Distante,Completado,3656.0
10210,30,61.7,4,1851.0,12/01/2019,2024,Shipped,Motorcycles,76,S24_2000,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,530-0003,Japan,Kentary,Mory,Small,0.0,Pequeña,Distante,Completado,1851.0
10223,38,69.31,6,2633.78,20/02/2019,1986,Shipped,Motorcycles,76,S24_2000,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Small,0.0,Pequeña,Distante,Completado,2633.78
10236,36,87.6,3,3153.6,03/04/2019,1945,Shipped,Motorcycles,76,S24_2000,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,71270,USA,Hernandez,Rosa,Medium,0.0,Pequeña,Distante,Completado,3153.6
10250,32,87.6,1,2803.2,11/05/2019,1908,Shipped,Motorcycles,76,S24_2000,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,Small,0.0,Pequeña,Distante,Completado,2803.2
10263,37,62.46,7,2311.02,28/06/2019,1861,Shipped,Motorcycles,76,S24_2000,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,King,Julie,Small,0.0,Pequeña,Distante,Completado,2311.02
10275,30,79.98,6,2399.4,23/07/2019,1837,Shipped,Motorcycles,76,S24_2000,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Small,0.0,Pequeña,Distante,Completado,2399.4
10285,39,70.08,11,2733.12,27/08/2019,1803,Shipped,Motorcycles,76,S24_2000,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,Small,0.0,Pequeña,Distante,Completado,2733.12
10297,32,65.51,1,2096.32,16/09/2019,1784,Shipped,Motorcycles,76,S24_2000,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Dublin,2,Ireland,Cassidy,Dean,Small,0.0,Pequeña,Distante,Completado,2096.32
10308,47,63.22,4,2971.34,15/10/2019,1756,Shipped,Motorcycles,76,S24_2000,Mini Classics,9145554562,3758 North Pendale Street,White Plains,24067,USA,Frick,Steve,Small,0.0,Pequeña,Distante,Completado,2971.34
10318,26,86.83,6,2257.58,02/11/2019,1739,Shipped,Motorcycles,76,S24_2000,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,70267,USA,Yu,Kyung,Small,0.0,Pequeña,Distante,Completado,2257.58
10329,37,94.43,4,3493.91,15/11/2019,1727,Shipped,Motorcycles,76,S24_2000,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Medium,-1.3015428299139482e-16,Pequeña,Distante,Completado,3493.9100000000003
10340,55,79.98,8,4398.9,24/11/2019,1719,Shipped,Motorcycles,76,S24_2000,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,8022,Spain,Saavedra,Eduardo,Medium,-2.0675503006954656e-16,Pequeña,Distante,Completado,4398.900000000001
10363,21,171.22,8,3595.62,06/01/2020,1677,Shipped,Motorcycles,76,S24_2000,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,FIN-02271,Finland,Suominen,Kalle,Medium,0.0,Pequeña,Distante,Completado,3595.62
10375,23,106.23,9,2443.29,03/02/2020,1650,Shipped,Motorcycles,76,S24_2000,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Small,0.0,Pequeña,Distante,Completado,2443.29
10389,49,81.4,2,3988.6,03/03/2020,1622,Shipped,Motorcycles,76,S24_2000,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium,-1.1401177126973476e-16,Pequeña,Distante,Completado,3988.6000000000004
10402,59,87.6,3,5168.4,07/04/2020,1588,Shipped,Motorcycles,76,S24_2000,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Paris,75016,France,Perrier,Dominique,Medium,0.0,Mediana,Distante,Completado,5168.4
10416,32,87.6,1,2803.2,10/05/2020,1556,Shipped,Motorcycles,76,S24_2000,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,Moroni,Maurizio,Small,0.0,Pequeña,Distante,Completado,2803.2
10105,43,147.47,9,6341.21,11/02/2018,2376,Shipped,Ships,122,S24_2011,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,1734,Denmark,Petersen,Jytte,Medium,0.0,Mediana,Distante,Completado,6341.21
10117,41,126.58,3,5189.78,16/04/2018,2313,Shipped,Ships,122,S24_2011,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Medium,0.0,Mediana,Distante,Completado,5189.78
10129,45,133.95,9,6027.75,12/06/2018,2257,Shipped,Ships,122,S24_2011,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,WX3 6FW,UK,Brown,Ann,Medium,1.5088460897896035e-16,Mediana,Distante,Completado,6027.749999999999
10142,33,102.0,6,3366.0,08/08/2018,2201,Shipped,Ships,122,S24_2011,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,0.0,Pequeña,Distante,Completado,3366.0
10153,40,136.41,5,5456.4,28/09/2018,2151,Shipped,Ships,122,S24_2011,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,0.0,Mediana,Distante,Completado,5456.4
10167,33,115.52,16,3812.16,23/10/2018,2127,Cancelled,Ships,122,S24_2011,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium,0.0,Pequeña,Distante,Retrasado,3812.16
10177,50,121.66,7,6083.0,07/11/2018,2113,Shipped,Ships,122,S24_2011,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,28023,Spain,Fernandez,Jesus,Medium,0.0,Mediana,Distante,Completado,6083.0
10185,30,105.69,7,3170.7,14/11/2018,2107,Shipped,Ships,122,S24_2011,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,Medium,0.0,Pequeña,Distante,Completado,3170.7
10197,41,110.6,13,4534.6,26/11/2018,2096,Shipped,Ships,122,S24_2011,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,8022,Spain,Saavedra,Eduardo,Medium,2.0056779027321663e-16,Pequeña,Distante,Completado,4534.599999999999
10208,35,122.89,7,4301.15,02/01/2019,2060,Shipped,Ships,122,S24_2011,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium,0.0,Pequeña,Distante,Completado,4301.15
10221,49,138.87,1,6804.63,18/02/2019,2014,Shipped,Ships,122,S24_2011,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,Dewey,Catherine,Medium,0.0,Mediana,Distante,Completado,6804.63
10232,46,122.89,4,5652.94,20/03/2019,1985,Shipped,Ships,122,S24_2011,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,Bennett,Helen,Medium,0.0,Mediana,Distante,Completado,5652.94
10248,48,145.01,10,6960.48,07/05/2019,1938,Cancelled,Ships,122,S24_2011,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Medium,0.0,Mediana,Distante,Retrasado,6960.48
10261,36,125.35,8,4512.6,17/06/2019,1898,Shipped,Ships,122,S24_2011,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,H1J 1C3,Canada,Fresnisre,Jean,Medium,2.0154560603043215e-16,Pequeña,Distante,Completado,4512.599999999999
10273,22,126.58,11,2784.76,21/07/2019,1865,Shipped,Ships,122,S24_2011,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,Dewey,Catherine,Small,1.632985790109252e-16,Pequeña,Distante,Completado,2784.7599999999998
10283,42,126.58,13,5316.36,20/08/2019,1836,Shipped,Ships,122,S24_2011,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,Lincoln,Elizabeth,Medium,0.0,Mediana,Distante,Completado,5316.36
10293,21,140.09,2,2941.89,09/09/2019,1817,Shipped,Ships,122,S24_2011,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,Small,0.0,Pequeña,Distante,Completado,2941.89
10306,29,110.6,7,3207.4,14/10/2019,1783,Shipped,Ships,122,S24_2011,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Medium,1.4178067933106694e-16,Pequeña,Distante,Completado,3207.3999999999996
10315,35,120.43,6,4215.05,29/10/2019,1769,Shipped,Ships,122,S24_2011,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Medium,0.0,Pequeña,Distante,Completado,4215.05
10326,41,105.69,4,4333.29,09/11/2019,1759,Shipped,Ships,122,S24_2011,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,Lule,S-958 22,Sweden,Berglund,Christina,Medium,0.0,Pequeña,Distante,Completado,4333.29
10337,29,71.97,4,2087.13,21/11/2019,1748,Shipped,Ships,122,S24_2011,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,10022,USA,Hernandez,Maria,Small,0.0,Pequeña,Distante,Completado,2087.13
10350,34,50.33,7,1711.22,02/12/2019,1738,Shipped,Ships,122,S24_2011,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,0.0,Pequeña,Distante,Completado,1711.22
10372,37,105.69,8,3910.53,26/01/2020,1684,Shipped,Ships,122,S24_2011,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,Medium,1.1628790749245348e-16,Pequeña,Distante,Completado,3910.5299999999997
10396,49,116.75,6,5720.75,23/03/2020,1628,Shipped,Ships,122,S24_2011,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,0.0,Mediana,Distante,Completado,5720.75
10414,23,145.01,10,3335.23,06/05/2020,1585,On Hold,Ships,122,S24_2011,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,Medium,1.3634662403686227e-16,Pequeña,Distante,En Proceso,3335.2299999999996
10101,46,53.76,2,2472.96,09/01/2018,2434,Shipped,Vintage Cars,44,S24_2022,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,60528,Germany,Keitel,Roland,Small,0.0,Pequeña,Distante,Completado,2472.96
10110,39,44.35,2,1729.65,18/03/2018,2367,Shipped,Vintage Cars,44,S24_2022,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Small,0.0,Pequeña,Distante,Completado,1729.65
10124,22,45.25,1,995.5,21/05/2018,2304,Shipped,Vintage Cars,44,S24_2022,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,83030,USA,King,Sue,Small,0.0,Pequeña,Distante,Completado,995.5
10149,49,49.28,6,2414.72,12/09/2018,2191,Shipped,Vintage Cars,44,S24_2022,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,Brisbane,94217,USA,Taylor,Sue,Small,-1.8832301504375838e-16,Pequeña,Distante,Completado,2414.7200000000003
10173,27,41.22,8,1112.94,05/11/2018,2138,Shipped,Vintage Cars,44,S24_2022,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,Small,0.0,Pequeña,Distante,Completado,1112.94
10182,31,36.74,5,1138.94,12/11/2018,2132,Shipped,Vintage Cars,44,S24_2022,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small,0.0,Pequeña,Distante,Completado,1138.94
10193,20,50.62,9,1012.4,21/11/2018,2124,Shipped,Vintage Cars,44,S24_2022,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Small,0.0,Pequeña,Distante,Completado,1012.4
10205,24,38.08,4,913.92,03/12/2018,2113,Shipped,Vintage Cars,44,S24_2022,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,0.0,Pequeña,Distante,Completado,913.92
10214,49,47.94,2,2349.06,26/01/2019,2060,Shipped,Vintage Cars,44,S24_2022,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,Small,0.0,Pequeña,Distante,Completado,2349.06
10227,24,48.38,5,1161.12,02/03/2019,2026,Shipped,Vintage Cars,44,S24_2022,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Small,-1.9582271896378675e-16,Pequeña,Distante,Completado,1161.1200000000001
10244,39,45.25,9,1764.75,29/04/2019,1969,Shipped,Vintage Cars,44,S24_2022,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,0.0,Pequeña,Distante,Completado,1764.75
10255,37,45.7,2,1690.9,04/06/2019,1934,Shipped,Vintage Cars,44,S24_2022,Mini Caravy,88.60.1555,"24, place Kluber",Strasbourg,67000,France,Citeaux,Frederique,Small,0.0,Pequeña,Distante,Completado,1690.9
10280,45,47.49,11,2137.05,17/08/2019,1861,Shipped,Vintage Cars,44,S24_2022,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,Small,0.0,Pequeña,Distante,Completado,2137.05
10289,45,48.38,4,2177.1,03/09/2019,1845,Shipped,Vintage Cars,44,S24_2022,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Small,0.0,Pequeña,Distante,Completado,2177.1
10304,44,39.42,15,1734.48,11/10/2019,1808,Shipped,Vintage Cars,44,S24_2022,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,Small,0.0,Pequeña,Distante,Completado,1734.48
